"id","activity_date","tracker_distance","logged_activity_distance","very_active_distance","moderately_active_distance","light_active_distance","sedentary_active_distance","very_active_minutes","fairly_active_minutes","lightly_active_minutes","sedentary_minutes","calories","step_total","active_distance_level"
"1503960366","2016-05-08","6.57999992370605","0","3.52999997138977","0.319999992847443","2.73000001907349","0",44,8,203,574,1740,10060,"Very Active"
"1503960366","2016-05-09","7.71999979019165","0","3.45000004768372","0.529999971389771","3.74000000953674","0",46,11,206,835,1819,12022,"Very Active"
"1503960366","2016-05-10","7.76999998092651","0","3.34999990463257","1.1599999666214","3.25999999046326","0",46,31,214,746,1859,12207,"Very Active"
"1503960366","2016-05-11","8.13000011444092","0","2.55999994277954","1.00999999046326","4.55000019073486","0",36,23,251,669,1783,12770,"Very Active"
"1503960366","2016-05-12","0","0","0","0","0","0",0,0,0,1440,0,0,"Sedentary"
"1624580081","2016-04-12","5.30999994277954","0","0","0","5.30999994277954","0",0,0,146,1294,1432,8163,"Moderately Active"
"1624580081","2016-04-13","4.55000019073486","0","0","0","4.55000019073486","0",0,0,148,1292,1411,7007,"Light Active"
"1624580081","2016-04-14","5.92000007629395","0","0","0","5.90999984741211","0.00999999977648258",0,0,236,1204,1572,9107,"Moderately Active"
"1624580081","2016-04-15","0.980000019073486","0","0","0","0.970000028610229","0",0,0,96,1344,1344,1510,"Sedentary"
"1624580081","2016-04-16","3.49000000953674","0","0","0","3.49000000953674","0",0,0,176,1264,1463,5370,"Light Active"
"1624580081","2016-04-17","4.05999994277954","0","1.02999997138977","1.51999998092651","1.49000000953674","0.00999999977648258",15,22,127,1276,1554,6175,"Light Active"
"1624580081","2016-04-18","7.40999984741211","0","2.15000009536743","0.620000004768372","4.61999988555908","0.00999999977648258",17,7,202,1214,1604,10536,"Very Active"
"1624580081","2016-04-19","1.89999997615814","0","0","0","1.89999997615814","0",0,0,141,1299,1435,2916,"Sedentary"
"1624580081","2016-04-20","3.23000001907349","0","0","0","3.23000001907349","0",0,0,151,1289,1446,4974,"Sedentary"
"1624580081","2016-04-21","4.13000011444092","0","0","0","4.1100001335144","0.0199999995529652",0,0,186,1254,1467,6349,"Light Active"
"1624580081","2016-04-22","2.61999988555908","0","0","0","2.59999990463257","0",0,0,199,1241,1470,4026,"Sedentary"
"1624580081","2016-04-23","5.55000019073486","0","0","0","5.53999996185303","0.00999999977648258",0,0,227,1213,1562,8538,"Moderately Active"
"1624580081","2016-04-24","3.95000004768372","0","1.14999997615814","0.910000026226044","1.88999998569489","0",16,18,185,1221,1617,6076,"Light Active"
"1624580081","2016-04-25","4.21999979019165","0","0","0","4.19999980926514","0.0199999995529652",0,0,202,1238,1492,6497,"Light Active"
"1624580081","2016-04-26","1.8400000333786","0","0","0","1.83000004291534","0.00999999977648258",0,0,140,1300,1402,2826,"Sedentary"
"1624580081","2016-04-27","5.44000005722046","0","1.11000001430511","1.87000000476837","2.46000003814697","0",17,36,154,1233,1670,8367,"Moderately Active"
"1624580081","2016-04-28","1.78999996185303","0","0","0.200000002980232","1.60000002384186","0",0,5,115,1320,1401,2759,"Sedentary"
"1624580081","2016-04-29","1.54999995231628","0","0","0","1.54999995231628","0",0,0,150,1290,1404,2390,"Sedentary"
"1624580081","2016-04-30","4.30000019073486","0","0.899999976158142","1.27999997138977","2.11999988555908","0.00999999977648258",11,23,224,1182,1655,6474,"Light Active"
"1624580081","2016-05-01","28.0300006866455","0","21.9200000762939","4.19000005722046","1.9099999666214","0.0199999995529652",186,63,171,1020,2690,36019,"Very Active"
"1624580081","2016-05-02","4.92999982833862","0","0.860000014305115","0.589999973773956","3.47000002861023","0",7,6,166,1261,1497,7155,"Light Active"
"1624580081","2016-05-03","1.37000000476837","0","0","0","1.3400000333786","0.0199999995529652",0,0,96,1344,1334,2100,"Sedentary"
"1624580081","2016-05-04","1.42999994754791","0","0","0","1.41999995708466","0",0,0,118,1322,1368,2193,"Sedentary"
"1624580081","2016-05-05","1.61000001430511","0","0","0","1.58000004291534","0.0199999995529652",0,0,117,1323,1370,2470,"Sedentary"
"1624580081","2016-05-06","1.12000000476837","0","0","0","1.12000000476837","0.00999999977648258",0,0,102,1338,1341,1727,"Sedentary"
"1624580081","2016-05-07","1.37000000476837","0","0","0","1.37000000476837","0",0,0,182,1258,1474,2104,"Sedentary"
"1624580081","2016-05-08","2.23000001907349","0","0","0","2.22000002861023","0",0,0,152,1288,1427,3427,"Sedentary"
"1624580081","2016-05-09","1.12999999523163","0","0","0","1.12999999523163","0",0,0,91,1349,1328,1732,"Sedentary"
"1624580081","2016-05-10","1.92999994754791","0","0","0","1.91999995708466","0.00999999977648258",0,0,139,1301,1393,2969,"Sedentary"
"1624580081","2016-05-11","2.03999996185303","0","0","0","2.03999996185303","0",0,0,112,1328,1359,3134,"Sedentary"
"1624580081","2016-05-12","1.92999994754791","0","0","0","1.91999995708466","0.00999999977648258",0,0,107,890,1002,2971,"Sedentary"
"1644430081","2016-04-12","7.76999998092651","0","0.140000000596046","2.29999995231628","5.32999992370605","0",2,51,256,1131,3199,10694,"Very Active"
"1644430081","2016-04-13","5.82000017166138","0","2.27999997138977","0.899999976158142","2.64000010490417","0",30,16,135,1259,2902,8001,"Moderately Active"
"1644430081","2016-04-14","8.02000045776367","0","0.360000014305115","2.55999994277954","5.09999990463257","0",5,58,252,1125,3226,11037,"Very Active"
"1644430081","2016-04-15","3.82999992370605","0","0.219999998807907","0.150000005960464","3.45000004768372","0",3,4,170,1263,2750,5263,"Light Active"
"1644430081","2016-04-16","11.1199998855591","0","4.09999990463257","1.87999999523163","5.09000015258789","0",51,42,212,1135,3493,15300,"Very Active"
"1644430081","2016-04-17","6.36999988555908","0","2.25","0.569999992847443","3.54999995231628","0",29,13,186,1212,3011,8757,"Moderately Active"
"1644430081","2016-04-18","5.19000005722046","0","1.07000005245209","1.66999995708466","2.45000004768372","0",15,33,121,1271,2806,7132,"Light Active"
"1644430081","2016-04-19","8.18000030517578","0","0.360000014305115","2.52999997138977","5.30000019073486","0",5,58,278,1099,3300,11256,"Very Active"
"1644430081","2016-04-20","1.76999998092651","0","0","0","1.75999999046326","0.00999999977648258",0,0,125,1315,2430,2436,"Sedentary"
"1644430081","2016-04-21","0.889999985694885","0","0","0","0.879999995231628","0.00999999977648258",0,0,38,1402,2140,1223,"Sedentary"
"1644430081","2016-04-22","2.67000007629395","0","0","0","2.66000008583069","0.00999999977648258",0,0,86,1354,2344,3673,"Sedentary"
"1644430081","2016-04-23","4.82999992370605","0","0","0.579999983310699","4.25","0",0,15,160,1265,2677,6637,"Light Active"
"1644430081","2016-04-24","2.41000008583069","0","0","0","2.41000008583069","0",0,0,89,1351,2413,3321,"Sedentary"
"1644430081","2016-04-25","2.59999990463257","0","0.589999973773956","0.0599999986588955","1.95000004768372","0",8,1,94,1337,2497,3580,"Sedentary"
"1644430081","2016-04-26","7.21000003814697","0","0.800000011920929","1.72000002861023","4.69000005722046","0",11,41,223,1165,3123,9919,"Moderately Active"
"1644430081","2016-04-27","2.20000004768372","0","0","0","2.20000004768372","0",0,0,118,1322,2489,3032,"Sedentary"
"1644430081","2016-04-28","6.84000015258789","0","0.200000002980232","2.3199999332428","4.30999994277954","0",3,53,227,1157,3108,9405,"Moderately Active"
"1644430081","2016-04-29","2.30999994277954","0","0","0","2.30999994277954","0",0,0,120,1193,2498,3176,"Sedentary"
"1644430081","2016-04-30","13.2399997711182","0","0.629999995231628","3.14000010490417","9.46000003814697","0",9,71,402,816,3846,18213,"Very Active"
"1644430081","2016-05-01","4.46000003814697","0","0.239999994635582","0.990000009536743","3.23000001907349","0",3,24,146,908,2696,6132,"Light Active"
"1644430081","2016-05-02","2.73000001907349","0","0.0700000002980232","0.310000002384186","2.34999990463257","0",1,7,148,682,2580,3758,"Sedentary"
"1644430081","2016-05-03","9.34000015258789","0","0.720000028610229","4.09000015258789","4.53999996185303","0",10,94,221,1115,3324,12850,"Very Active"
"1644430081","2016-05-04","1.67999994754791","0","0","0","1.6599999666214","0.0199999995529652",0,0,52,1388,2222,2309,"Sedentary"
"1644430081","2016-05-05","3.19000005722046","0","0.519999980926514","0.540000021457672","2.13000011444092","0.00999999977648258",6,12,81,1341,2463,4363,"Sedentary"
"1644430081","2016-05-06","7.11999988555908","0","0.819999992847443","0.270000010728836","6.01000022888184","0.0199999995529652",11,6,369,1054,3328,9787,"Moderately Active"
"1644430081","2016-05-07","9.72000026702881","0","3.25999999046326","0.790000021457672","5.67000007629395","0.00999999977648258",41,17,243,1139,3404,13372,"Very Active"
"1644430081","2016-05-08","4.8899998664856","0","0","0","4.88000011444092","0",0,0,295,991,2987,6724,"Light Active"
"1644430081","2016-05-09","4.82999992370605","0","2.39000010490417","0.349999994039536","2.08999991416931","0.00999999977648258",32,6,303,1099,3008,6643,"Light Active"
"1644430081","2016-05-10","6.65999984741211","0","0.879999995231628","0.810000002384186","4.96999979019165","0.00999999977648258",12,19,155,1254,2799,9167,"Moderately Active"
"1644430081","2016-05-11","0.970000028610229","0","0","0","0.949999988079071","0.00999999977648258",0,0,49,713,1276,1329,"Sedentary"
"1844505072","2016-04-12","4.42999982833862","0","0","0","4.42999982833862","0",0,0,339,1101,2030,6697,"Light Active"
"1844505072","2016-04-13","3.25999999046326","0","0","0","3.25999999046326","0",0,0,248,1192,1860,4929,"Sedentary"
"1844505072","2016-04-14","5.25","0","0","0","5.23000001907349","0",0,0,373,843,2130,7937,"Moderately Active"
"1844505072","2016-04-15","2.53999996185303","0","0","0","2.53999996185303","0",0,0,176,527,1725,3844,"Sedentary"
"1844505072","2016-04-16","2.25999999046326","0","0","0","2.25999999046326","0",0,0,147,1293,1657,3414,"Sedentary"
"1844505072","2016-04-17","2.99000000953674","0","0.140000000596046","0.259999990463257","2.58999991416931","0",2,8,199,1231,1793,4525,"Sedentary"
"1844505072","2016-04-18","3.03999996185303","0","0","0.479999989271164","2.55999994277954","0",0,12,217,1211,1814,4597,"Sedentary"
"1844505072","2016-04-19","0.129999995231628","0","0","0","0.129999995231628","0",0,0,10,1430,1366,197,"Sedentary"
"1844505072","2016-04-20","0.00999999977648258","0","0","0","0.00999999977648258","0",0,0,1,1439,1349,8,"Sedentary"
"1844505072","2016-04-21","5.32000017166138","0","0.119999997317791","0.519999980926514","4.67999982833862","0",2,13,308,1117,2062,8054,"Moderately Active"
"1844505072","2016-04-22","3.54999995231628","0","0","0","3.54999995231628","0",0,0,220,1220,1827,5372,"Light Active"
"1844505072","2016-04-23","2.35999989509583","0","0","0","2.35999989509583","0",0,0,139,1301,1645,3570,"Sedentary"
"1844505072","2016-04-24","0","0","0","0","0","0",0,0,0,1440,1347,0,"Sedentary"
"1844505072","2016-04-25","0","0","0","0","0","0",0,0,0,1440,1347,0,"Sedentary"
"1844505072","2016-04-26","0","0","0","0","0","0",0,0,0,1440,1347,0,"Sedentary"
"1844505072","2016-04-27","0","0","0","0","0","0",0,0,1,1439,1348,4,"Sedentary"
"1844505072","2016-04-28","4.57000017166138","0","0","0","4.55999994277954","0",0,0,302,1138,1992,6907,"Light Active"
"1844505072","2016-04-29","3.25","0","0","0","3.25","0",0,0,247,1082,1856,4920,"Sedentary"
"1844505072","2016-04-30","2.67000007629395","0","0","0","2.65000009536743","0",0,0,184,218,1763,4014,"Sedentary"
"1844505072","2016-05-01","1.70000004768372","0","0","0.259999990463257","1.45000004768372","0",0,7,75,585,1541,2573,"Sedentary"
"1844505072","2016-05-02","0","0","0","0","0","0",0,0,0,1440,1348,0,"Sedentary"
"1844505072","2016-05-03","2.6800000667572","0","0","0","2.6800000667572","0",0,0,184,1256,1742,4059,"Sedentary"
"1844505072","2016-05-04","1.37000000476837","0","0","0","1.37000000476837","0",0,0,87,1353,1549,2080,"Sedentary"
"1844505072","2016-05-05","1.48000001907349","0","0","0","1.48000001907349","0",0,0,120,1320,1589,2237,"Sedentary"
"1844505072","2016-05-06","0.0299999993294477","0","0","0","0.0299999993294477","0",0,0,2,1438,1351,44,"Sedentary"
"1844505072","2016-05-07","0","0","0","0","0","0",0,0,0,1440,1347,0,"Sedentary"
"1844505072","2016-05-08","0","0","0","0","0","0",0,0,0,1440,1347,0,"Sedentary"
"1844505072","2016-05-09","0","0","0","0","0","0",0,0,0,1440,1347,0,"Sedentary"
"1844505072","2016-05-10","0","0","0","0","0","0",0,0,0,1440,1347,0,"Sedentary"
"1844505072","2016-05-11","0","0","0","0","0","0",0,0,0,1440,1347,0,"Sedentary"
"1844505072","2016-05-12","0","0","0","0","0","0",0,0,0,711,665,0,"Sedentary"
"1927972279","2016-04-12","0.469999998807907","0","0","0","0.469999998807907","0",0,0,55,734,2220,678,"Sedentary"
"1927972279","2016-04-13","0.25","0","0","0","0.25","0",0,0,32,986,2151,356,"Sedentary"
"1927972279","2016-04-14","1.5","0","0","0.400000005960464","1.10000002384186","0",0,9,88,1292,2383,2163,"Sedentary"
"1927972279","2016-04-15","0.680000007152557","0","0","0","0.680000007152557","0",0,0,51,941,2221,980,"Sedentary"
"1927972279","2016-04-16","0","0","0","0","0","0",0,0,0,1440,2064,0,"Sedentary"
"1927972279","2016-04-17","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-04-18","0.170000001788139","0","0","0","0.170000001788139","0",0,0,17,1423,2111,244,"Sedentary"
"1927972279","2016-04-19","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-04-20","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-04-21","0","0","0","0","0","0",0,0,0,1440,2064,0,"Sedentary"
"1927972279","2016-04-22","0.100000001490116","0","0","0","0.100000001490116","0",0,0,10,1430,2093,149,"Sedentary"
"1927972279","2016-04-23","2.03999996185303","0","0","0","2.03999996185303","0",0,0,145,1295,2499,2945,"Sedentary"
"1927972279","2016-04-24","1.45000004768372","0","0.0700000002980232","0.239999994635582","1.13999998569489","0",1,6,75,1358,2324,2090,"Sedentary"
"1927972279","2016-04-25","0.109999999403954","0","0","0","0.109999999403954","0",0,0,12,1303,2100,152,"Sedentary"
"1927972279","2016-04-26","2.59999990463257","0","0","0","2.59999990463257","0",0,0,192,1058,2638,3761,"Sedentary"
"1927972279","2016-04-27","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-04-28","1.1599999666214","0","0","0","1.1599999666214","0",0,0,95,1167,2351,1675,"Sedentary"
"1927972279","2016-04-29","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-04-30","0","0","0","0","0","0",0,0,0,1440,2064,0,"Sedentary"
"1927972279","2016-05-01","1.87000000476837","0","1.00999999046326","0.0299999993294477","0.829999983310699","0",14,1,70,1355,2411,2704,"Sedentary"
"1927972279","2016-05-02","2.61999988555908","0","1.1599999666214","0.300000011920929","1.1599999666214","0",16,8,94,1322,2505,3790,"Sedentary"
"1927972279","2016-05-03","0.920000016689301","0","0.730000019073486","0","0.180000007152557","0",10,0,17,1413,2195,1326,"Sedentary"
"1927972279","2016-05-04","1.24000000953674","0","0","0","1.24000000953674","0",0,0,87,1353,2338,1786,"Sedentary"
"1927972279","2016-05-05","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-05-06","1.45000004768372","0","0","0","1.45000004768372","0",0,0,108,1332,2383,2091,"Sedentary"
"1927972279","2016-05-07","1.03999996185303","0","0","0","1.03999996185303","0",0,0,48,1392,2229,1510,"Sedentary"
"1927972279","2016-05-08","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-05-09","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-05-10","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-05-11","0","0","0","0","0","0",0,0,0,1440,2063,0,"Sedentary"
"1927972279","2016-05-12","0","0","0","0","0","0",0,0,0,966,1383,0,"Sedentary"
"2022484408","2016-04-12","8.34000015258789","0","3.30999994277954","0.769999980926514","4.26000022888184","0",42,14,227,1157,2390,11875,"Very Active"
"2022484408","2016-04-13","8.5","0","2.99000000953674","0.100000001490116","5.40999984741211","0",43,5,292,1100,2601,12024,"Very Active"
"2022484408","2016-04-14","7.5","0","2.48000001907349","0.209999993443489","4.82000017166138","0",32,3,257,1148,2312,10690,"Very Active"
"2022484408","2016-04-15","8.02999973297119","0","1.94000005722046","0.310000002384186","5.78000020980835","0",27,9,282,1122,2525,11034,"Very Active"
"2022484408","2016-04-16","7.09000015258789","0","3.15000009536743","0.550000011920929","3.39000010490417","0",41,11,151,1237,2177,10100,"Very Active"
"2022484408","2016-04-17","11.3999996185303","0","3.86999988555908","0.660000026226044","6.88000011444092","0",28,29,331,1052,2782,15112,"Very Active"
"2022484408","2016-04-18","10.0699996948242","0","3.64000010490417","0.119999997317791","6.30000019073486","0",48,3,311,1078,2770,14131,"Very Active"
"2022484408","2016-04-19","8.52999973297119","0","3.28999996185303","0.239999994635582","5","0",31,7,250,1152,2489,11548,"Very Active"
"2022484408","2016-04-20","10.6700000762939","0","3.33999991416931","1.92999994754791","5.40000009536743","0",48,63,276,1053,2897,15112,"Very Active"
"2022484408","2016-04-21","8.73999977111816","0","3.32999992370605","1.11000001430511","4.30999994277954","0",104,53,255,1028,3158,12453,"Very Active"
"2022484408","2016-04-22","9.32999992370605","0","4.42999982833862","0.419999986886978","4.46999979019165","0",52,10,273,1105,2638,12954,"Very Active"
"2022484408","2016-04-23","4.21000003814697","0","0","0","4.21000003814697","0",0,0,249,1191,2069,6001,"Light Active"
"2022484408","2016-04-24","10.2799997329712","0","4.55000019073486","1.14999997615814","4.57999992370605","0",37,26,216,1161,2529,13481,"Very Active"
"2022484408","2016-04-25","8.01000022888184","0","3.32999992370605","0.219999998807907","4.46000003814697","0",44,8,217,1171,2470,11369,"Very Active"
"2022484408","2016-04-26","7.19000005722046","0","1.42999994754791","0.660000026226044","5.1100001335144","0",55,24,275,1086,2793,10119,"Very Active"
"2022484408","2016-04-27","7.13000011444092","0","1.03999996185303","0.970000028610229","5.11999988555908","0",19,20,282,1119,2463,10159,"Very Active"
"2022484408","2016-04-28","7.11999988555908","0","0.409999996423721","1.33000004291534","5.3899998664856","0",6,20,291,1123,2296,10140,"Very Active"
"2022484408","2016-04-29","7.19000005722046","0","0.479999989271164","1.21000003814697","5.5","0",21,40,281,1098,2611,10245,"Very Active"
"2022484408","2016-04-30","12.9099998474121","0","0.939999997615814","1.39999997615814","10.5699996948242","0",13,23,361,1043,2732,18387,"Very Active"
"2022484408","2016-05-01","7.40000009536743","0","1.94000005722046","0.959999978542328","4.5","0",25,28,245,1142,2380,10538,"Very Active"
"2022484408","2016-05-02","7.28999996185303","0","2.60999989509583","0.340000003576279","4.32999992370605","0",36,8,277,1119,2473,10379,"Very Active"
"2022484408","2016-05-03","8.73999977111816","0","3.99000000953674","0.46000000834465","4.28000020980835","0",72,14,250,1104,2752,12183,"Very Active"
"2022484408","2016-05-04","8.28999996185303","0","2.50999999046326","0.930000007152557","4.84999990463257","0",36,27,272,1105,2649,11768,"Very Active"
"2022484408","2016-05-05","8.35000038146973","0","2.78999996185303","0.860000014305115","4.69999980926514","0",55,20,253,1112,2609,11895,"Very Active"
"2022484408","2016-05-06","7.17999982833862","0","1.87000000476837","0.670000016689301","4.6399998664856","0",24,17,295,1104,2498,10227,"Very Active"
"2022484408","2016-05-07","4.71000003814697","0","1.61000001430511","0.0799999982118607","3.01999998092651","0",20,2,149,1269,1995,6708,"Light Active"
"2022484408","2016-05-08","2.30999994277954","0","0","0","2.30999994277954","0",0,0,135,1305,1848,3292,"Sedentary"
"2022484408","2016-05-09","9.39000034332275","0","2.11999988555908","1.62999999523163","5.6399998664856","0",35,47,297,1061,2709,13379,"Very Active"
"2022484408","2016-05-10","8.97999954223633","0","2.22000002861023","1.21000003814697","5.55999994277954","0",57,28,271,1084,2797,12798,"Very Active"
"2022484408","2016-05-11","9.31999969482422","0","4.17999982833862","1.14999997615814","3.99000000953674","0",58,25,224,1133,2544,13272,"Very Active"
"2022484408","2016-05-12","6.40999984741211","0","1.27999997138977","0.670000016689301","4.44000005722046","0",16,16,236,728,1853,9117,"Moderately Active"
"2026352035","2016-04-12","2.74000000953674","0","0.189999997615814","0.349999994039536","2.20000004768372","0",3,8,181,706,1459,4414,"Sedentary"
"2026352035","2016-04-13","3.09999990463257","0","0","0","3.09999990463257","0",0,0,238,663,1521,4993,"Sedentary"
"2026352035","2016-04-14","2.0699999332428","0","0","0","2.04999995231628","0",0,0,197,653,1431,3335,"Sedentary"
"2026352035","2016-04-15","2.36999988555908","0","0","0","2.36999988555908","0",0,0,188,687,1444,3821,"Sedentary"
"2026352035","2016-04-16","1.58000004291534","0","0","0","1.58000004291534","0",0,0,150,728,1373,2547,"Sedentary"
"2026352035","2016-04-17","0.519999980926514","0","0","0","0.519999980926514","0",0,0,60,1053,1214,838,"Sedentary"
"2026352035","2016-04-18","2.05999994277954","0","0","0","2.05999994277954","0",0,0,182,1062,1419,3325,"Sedentary"
"2026352035","2016-04-19","1.5","0","0","0","1.5","0",0,0,141,785,1356,2424,"Sedentary"
"2026352035","2016-04-20","4.48000001907349","0","0","0","4.48000001907349","0",0,0,327,623,1667,7222,"Light Active"
"2026352035","2016-04-21","1.52999997138977","0","0","0","1.52999997138977","0",0,0,153,749,1370,2467,"Sedentary"
"2026352035","2016-04-22","1.80999994277954","0","0","0","1.80999994277954","0",0,0,162,712,1399,2915,"Sedentary"
"2026352035","2016-04-23","7.71000003814697","0","0","0","7.71000003814697","0",0,0,432,458,1916,12357,"Very Active"
"2026352035","2016-04-24","2.16000008583069","0","0","0","2.16000008583069","0",0,0,164,704,1401,3490,"Sedentary"
"2026352035","2016-04-25","3.73000001907349","0","0","0","3.73000001907349","0",0,0,260,821,1576,6017,"Light Active"
"2026352035","2016-04-26","3.6800000667572","0","0","0","3.6800000667572","0",0,0,288,1018,1595,5933,"Light Active"
"2026352035","2016-04-27","3.76999998092651","0","0","0","3.76999998092651","0",0,0,286,586,1593,6088,"Light Active"
"2026352035","2016-04-28","3.95000004768372","0","0","0","3.95000004768372","0",0,0,331,626,1649,6375,"Light Active"
"2026352035","2016-04-29","4.71000003814697","0","0","0","4.71000003814697","0",0,0,352,492,1692,7604,"Moderately Active"
"2026352035","2016-04-30","2.9300000667572","0","0","0","2.9300000667572","0",0,0,233,594,1506,4729,"Sedentary"
"2026352035","2016-05-01","2.27999997138977","0","0","0","2.27999997138977","0",0,0,191,716,1447,3609,"Sedentary"
"2026352035","2016-05-02","4.34999990463257","0","0","0","4.34999990463257","0",0,0,355,716,1690,7018,"Light Active"
"2026352035","2016-05-03","3.72000002861023","0","0","0","3.72000002861023","0",0,0,304,981,1604,5992,"Light Active"
"2026352035","2016-05-04","4.07000017166138","0","0","0","4.07000017166138","0",0,0,345,530,1658,6564,"Light Active"
"2026352035","2016-05-05","7.53999996185303","0","0","0","7.53999996185303","0",0,0,475,479,1926,12167,"Very Active"
"2026352035","2016-05-06","5.07999992370605","0","0","0","5.07999992370605","0",0,0,383,511,1736,8198,"Moderately Active"
"2026352035","2016-05-07","2.59999990463257","0","0","0","2.59999990463257","0",0,0,229,665,1491,4193,"Sedentary"
"2026352035","2016-05-08","3.45000004768372","0","0","0","3.45000004768372","0",0,0,258,610,1555,5528,"Light Active"
"2026352035","2016-05-09","6.61999988555908","0","0","0","6.59999990463257","0",0,0,401,543,1869,10685,"Very Active"
"2026352035","2016-05-10","0.159999996423721","0","0","0","0.159999996423721","0",0,0,17,1002,1141,254,"Sedentary"
"2026352035","2016-05-11","5.32000017166138","0","0","0","5.32000017166138","0",0,0,330,569,1698,8580,"Moderately Active"
"2026352035","2016-05-12","5.51000022888184","0","0","0","5.51000022888184","0",0,0,343,330,1364,8891,"Moderately Active"
"2320127002","2016-04-12","7.48999977111816","0","1.16999995708466","0.310000002384186","6.01000022888184","0",13,9,306,1112,2124,10725,"Very Active"
